Name,Current Price,Change,Disclosure Date,Designation,Code
MIRAEHP65KOSPI200- P,-,-,2022/09/23,2022/09/26,52HP65
MIRAEHP66KOSPI200- P,-,-,2022/09/23,2022/09/26,52HP66
MIRAEHP67KOSPI200- P,-,-,2022/09/23,2022/09/26,52HP67
MIRAEHP68KOSPI200- P,-,-,2022/09/23,2022/09/26,52HP68
MIRAEHP69KOSPI200- P,-,-,2022/09/23,2022/09/26,52HP69
MIRAEHP71KOSPI200- P,-,-,2022/09/23,2022/09/26,52HP71
ROBOTIS,"30,500",350,2022/09/23,2022/09/26,108490
SAMSUNG SPAC IV,"4,125",25,2022/09/23,2022/09/26,377630
SMI,"6,040",170,2022/09/23,2022/09/26,100660
STCUBE,"15,980",360,2022/09/23,2022/09/26,052020
Shinhan 6th SPAC,"1,658",12,2022/09/23,2022/09/26,333050
YTN,"6,750",150,2022/09/23,2022/09/26,040300
Bonne,"1,700",35,2022/09/22,2022/09/23,226340
GRT,"4,945",45,2022/09/22,2022/09/23,900290
HANA20SPAC,"2,875",10,2022/09/22,2022/09/23,400560
KBHF19KOSPI200- P,-,-,2022/09/22,2022/09/23,58HF19
KEC,"2,170",15,2022/09/22,2022/09/23,092220
KISH771KOSPI200- P,-,-,2022/09/22,2022/09/23,57H771
MIRAEHP67KOSPI200- P,-,-,2022/09/22,2022/09/23,52HP67
MIRAEHP69KOSPI200- P,-,-,2022/09/22,2022/09/23,52HP69
MIRAEHP70KOSPI200- P,-,-,2022/09/22,2022/09/23,52HP70
MIRAEHP71KOSPI200- P,-,-,2022/09/22,2022/09/23,52HP71
Soosan Industries,"23,900",850,2022/09/22,2022/09/23,126720
Soosan Industries,"23,900",850,2022/09/22,2022/09/23,126720
WI,"23,400","1,500",2022/09/22,2022/09/23,073570
YTN,"6,750",150,2022/09/22,2022/09/23,040300
Yuanta SPAC 7,-,-,2022/09/22,2022/09/23,367460
CHUNGDAMGLOBAL,"8,070",110,2022/09/21,2022/09/22,362320
DYC,"2,085",15,2022/09/21,2022/09/22,310870
HANA20SPAC,"2,875",10,2022/09/21,2022/09/22,400560
KBHF19KOSPI200- P,-,-,2022/09/21,2022/09/22,58HF19
KISH771KOSPI200- P,-,-,2022/09/21,2022/09/22,57H771
LEADERS COSMETICS,"3,235",25,2022/09/21,2022/09/22,016100
MIRAEHL77KOSPI200- C,-,-,2022/09/21,2022/09/22,52HL77
MIRAEHP68KOSPI200- P,-,-,2022/09/21,2022/09/22,52HP68
MIRAEHP69KOSPI200- P,-,-,2022/09/21,2022/09/22,52HP69
MIRAEHP70KOSPI200- P,-,-,2022/09/21,2022/09/22,52HP70
MIRAEHP71KOSPI200- P,-,-,2022/09/21,2022/09/22,52HP71
ONE4U,"1,179",46,2022/09/21,2022/09/22,122830
Ocean Stone,-,-,2022/09/21,2022/09/22,329020
Ocean Stone,-,-,2022/09/21,2022/09/22,329020
SL Vionics,306,0,2022/09/21,2022/09/22,214310
Sangji Caelum,575,2,2022/09/21,2022/09/22,042940
YTN,"6,750",150,2022/09/21,2022/09/22,040300
GRT,"4,945",45,2022/09/20,2022/09/21,900290
HWACHEON,"5,150",395,2022/09/20,2022/09/21,010660
KBHF19KOSPI200- P,-,-,2022/09/20,2022/09/21,58HF19
KISH771KOSPI200- P,-,-,2022/09/20,2022/09/21,57H771
LMS,"7,240",20,2022/09/20,2022/09/21,073110
MIRAEHL77KOSPI200- C,-,-,2022/09/20,2022/09/21,52HL77
MIRAEHP67KOSPI200- P,-,-,2022/09/20,2022/09/21,52HP67
MIRAEHP68KOSPI200- P,-,-,2022/09/20,2022/09/21,52HP68
MIRAEHP69KOSPI200- P,-,-,2022/09/20,2022/09/21,52HP69
MIRAEHP70KOSPI200- P,-,-,2022/09/20,2022/09/21,52HP70
MIRAEHP71KOSPI200- P,-,-,2022/09/20,2022/09/21,52HP71
Rainbow Robotics,"97,800","1,400",2022/09/20,2022/09/21,277810
ANTEROGEN,"16,430",420,2022/09/19,2022/09/20,065660
Cellfie Global,778,0,2022/09/19,2022/09/20,068940
DAESCO,"4,215",15,2022/09/19,2022/09/20,048470
DH PHARM,"8,230",10,2022/09/19,2022/09/20,067080
DH PHARM,"8,230",10,2022/09/19,2022/09/20,067080
KBHF19KOSPI200- P,-,-,2022/09/19,2022/09/20,58HF19
KISHF32SEC- P,-,-,2022/09/19,2022/09/20,57HF32
MIRAEHL77KOSPI200- C,-,-,2022/09/19,2022/09/20,52HL77
MIRAEHL78KOSPI200- C,-,-,2022/09/19,2022/09/20,52HL78
MIRAEHP67KOSPI200- P,-,-,2022/09/19,2022/09/20,52HP67
MIRAEHP68KOSPI200- P,-,-,2022/09/19,2022/09/20,52HP68
MIRAEHP69KOSPI200- P,-,-,2022/09/19,2022/09/20,52HP69
MIRAEHP71KOSPI200- P,-,-,2022/09/19,2022/09/20,52HP71
MIRAEHP73KOSPI200- P,-,-,2022/09/19,2022/09/20,52HP73
NSN,832,12,2022/09/19,2022/09/20,031860
SCM,"6,500",100,2022/09/19,2022/09/20,298060
YURA TECH.,"9,040",200,2022/09/19,2022/09/20,048430
Yangjisa,"19,400",650,2022/09/19,2022/09/20,030960
AHNLAB,"64,800",800,2022/09/16,2022/09/19,053800
DTC,"7,780",180,2022/09/16,2022/09/19,066670
DongkukStlMill,"16,390","3,780",2022/09/16,2022/09/19,001230
Enchem,"71,600",900,2022/09/16,2022/09/19,348370
G.I.Tech,"4,770",20,2022/09/16,2022/09/19,382480
GenNBio,690,1,2022/09/16,2022/09/19,072520
HANA15SPAC,-,-,2022/09/16,2022/09/19,341160
HUSTEEL,"6,290",10,2022/09/16,2022/09/19,005010
Hanchang,698,2,2022/09/16,2022/09/19,005110
KBHF19KOSPI200- P,-,-,2022/09/16,2022/09/19,58HF19
KISH769KOSPI200- P,-,-,2022/09/16,2022/09/19,57H769
KISHF32SEC- P,-,-,2022/09/16,2022/09/19,57HF32
MIRAEHL76KOSPI200- C,-,-,2022/09/16,2022/09/19,52HL76
MIRAEHP67KOSPI200- P,-,-,2022/09/16,2022/09/19,52HP67
MIRAEHP68KOSPI200- P,-,-,2022/09/16,2022/09/19,52HP68
MIRAEHP69KOSPI200- P,-,-,2022/09/16,2022/09/19,52HP69
MIRAEHP72KOSPI200- P,-,-,2022/09/16,2022/09/19,52HP72
MIRAEHP73KOSPI200- P,-,-,2022/09/16,2022/09/19,52HP73
MIRAEHP75KOSPI200- P,-,-,2022/09/16,2022/09/19,52HP75
NEWFLEX,"6,520",50,2022/09/16,2022/09/19,085670
YURA TECH.,"9,040",200,2022/09/16,2022/09/19,048430
Enchem,"71,600",900,2022/09/15,2022/09/16,348370
HANILCHEMIC,"21,950",350,2022/09/15,2022/09/16,007770
HanmiGlobal,"33,850","1,050",2022/09/15,2022/09/16,053690
KBHE91KOSPI200- C,-,-,2022/09/15,2022/09/16,58HE91
KISHF32SEC- P,-,-,2022/09/15,2022/09/16,57HF32
Kumyang,"59,400",900,2022/09/15,2022/09/16,001570
MIRAEHN65NAVER- C,-,-,2022/09/15,2022/09/16,52HN65
MIRAEHP77KOSPI200- C,-,-,2022/09/15,2022/09/16,52HP77
NEWFLEX,"6,520",50,2022/09/15,2022/09/16,085670
SEWON E&C,254,0,2022/09/15,2022/09/16,091090
Yuanta SPAC 7,-,-,2022/09/15,2022/09/16,367460
Bioptro,"8,880",70,2022/09/14,2022/09/15,222160
DOBU MASK,"1,084",191,2022/09/14,2022/09/15,227420
Enchem,"71,600",900,2022/09/14,2022/09/15,348370
HANA15SPAC,-,-,2022/09/14,2022/09/15,341160
KBHE91KOSPI200- C,-,-,2022/09/14,2022/09/15,58HE91
KISH290KOSPI200- C,-,-,2022/09/14,2022/09/15,57H290
MIRAEHL83KOSPI200- C,-,-,2022/09/14,2022/09/15,52HL83
MIRAEHL84KOSPI200- C,-,-,2022/09/14,2022/09/15,52HL84
MIRAEHN65NAVER- C,-,-,2022/09/14,2022/09/15,52HN65
MIRAEHP76KOSPI200- C,-,-,2022/09/14,2022/09/15,52HP76
MIRAEHP77KOSPI200- C,-,-,2022/09/14,2022/09/15,52HP77
MediaZen,"11,520",390,2022/09/14,2022/09/15,279600
Ocean Stone,-,-,2022/09/14,2022/09/15,329020
Shinhan 6th SPAC,"1,658",12,2022/09/14,2022/09/15,333050
meerecompany,"35,300","1,100",2022/09/14,2022/09/15,049950
HDBIO,"32,000","1,050",2022/09/13,2022/09/14,048410
KISH290KOSPI200- C,-,-,2022/09/13,2022/09/14,57H290
MIRAEHL83KOSPI200- C,-,-,2022/09/13,2022/09/14,52HL83
MIRAEHL84KOSPI200- C,-,-,2022/09/13,2022/09/14,52HL84
SUNIC SYSTEM,"34,150",400,2022/09/13,2022/09/14,171090
YeSUN Tech,967,3,2022/09/13,2022/09/14,250930
DN AUTOMOTIVE,"84,200",800,2022/09/08,2022/09/13,007340
ILJIN HYSOLUS,"30,650",400,2022/09/08,2022/09/13,271940
Jayjun Cosmetic,"7,010",80,2022/09/08,2022/09/13,025620
KISHM29KOSPI200- P,-,-,2022/09/08,2022/09/13,57HM29
TOPTEC,"8,790",200,2022/09/08,2022/09/13,108230
ICH,"5,860",90,2022/09/07,2022/09/08,368600
KBHC70KOSPI200- P,-,-,2022/09/07,2022/09/08,58HC70
KISHM20KOSPI200- P,-,-,2022/09/07,2022/09/08,57HM20
KISHM29KOSPI200- P,-,-,2022/09/07,2022/09/08,57HM29
MIRAEHJ21KOSPI200- P,-,-,2022/09/07,2022/09/08,52HJ21
MIRAEHP68KOSPI200- P,-,-,2022/09/07,2022/09/08,52HP68
NOROOPAINT(1P),"13,600",0,2022/09/07,2022/09/08,090355
WILLINGS,"11,200",280,2022/09/07,2022/09/08,313760
Yuanta SPAC 7,-,-,2022/09/07,2022/09/08,367460
DOHWA ENGINEERING,"9,310",180,2022/09/06,2022/09/07,002150
HanmiGlobal,"33,850","1,050",2022/09/06,2022/09/07,053690
HanmiGlobal,"33,850","1,050",2022/09/06,2022/09/07,053690
IBKS No.12 SPAC,"2,020",40,2022/09/06,2022/09/07,335870
ICH,"5,860",90,2022/09/06,2022/09/07,368600
KBHC70KOSPI200- P,-,-,2022/09/06,2022/09/07,58HC70
KISHM30KOSPI200- P,-,-,2022/09/06,2022/09/07,57HM30
MIRAEH820DENBT- C,-,-,2022/09/06,2022/09/07,52H820
MIRAEHJ20KOSPI200- P,-,-,2022/09/06,2022/09/07,52HJ20
MIRAEHJ21KOSPI200- P,-,-,2022/09/06,2022/09/07,52HJ21
NEWFLEX,"6,520",50,2022/09/06,2022/09/07,085670
NorooHoldings(1P),"21,550",0,2022/09/06,2022/09/07,000325
Yuanta SPAC 7,-,-,2022/09/06,2022/09/07,367460
Duksan Techopia,"19,210",340,2022/09/05,2022/09/06,317330
HanmiGlobal,"33,850","1,050",2022/09/05,2022/09/06,053690
HanmiGlobal,"33,850","1,050",2022/09/05,2022/09/06,053690
ICH,"5,860",90,2022/09/05,2022/09/06,368600
KANGLIM,"1,006",0,2022/09/05,2022/09/06,014200
KBH779KOSPI200- P,-,-,2022/09/05,2022/09/06,58H779
KBHC69KOSPI200- P,-,-,2022/09/05,2022/09/06,58HC69
KBHC70KOSPI200- P,-,-,2022/09/05,2022/09/06,58HC70
KISHM20KOSPI200- P,-,-,2022/09/05,2022/09/06,57HM20
KISHM26KOSPI200- P,-,-,2022/09/05,2022/09/06,57HM26
KISHM28KOSPI200- P,-,-,2022/09/05,2022/09/06,57HM28
KISHM29KOSPI200- P,-,-,2022/09/05,2022/09/06,57HM29
KISHM30KOSPI200- P,-,-,2022/09/05,2022/09/06,57HM30
KUKBO,"8,300",830,2022/09/05,2022/09/06,001140
MIRAEHJ19KOSPI200- P,-,-,2022/09/05,2022/09/06,52HJ19
MIRAEHJ20KOSPI200- P,-,-,2022/09/05,2022/09/06,52HJ20
MIRAEHJ21KOSPI200- P,-,-,2022/09/05,2022/09/06,52HJ21
MIRAEHP67KOSPI200- P,-,-,2022/09/05,2022/09/06,52HP67
MIRAEHP68KOSPI200- P,-,-,2022/09/05,2022/09/06,52HP68
Sebitchem,"93,900",600,2022/09/05,2022/09/06,107600
G2Power,"12,810",160,2022/09/02,2022/09/05,388050
KBH779KOSPI200- P,-,-,2022/09/02,2022/09/05,58H779
KISHM20KOSPI200- P,-,-,2022/09/02,2022/09/05,57HM20
KISHM24KOSPI200- P,-,-,2022/09/02,2022/09/05,57HM24
KISHM26KOSPI200- P,-,-,2022/09/02,2022/09/05,57HM26
KISHM28KOSPI200- P,-,-,2022/09/02,2022/09/05,57HM28
KSEC,"33,200","1,700",2022/09/02,2022/09/05,101670
Kumyang,"59,400",900,2022/09/02,2022/09/05,001570
LAKE,"23,500","1,750",2022/09/02,2022/09/05,281740
MIRAEHF28KOSPI200- P,-,-,2022/09/02,2022/09/05,52HF28
MIRAEHJ20KOSPI200- P,-,-,2022/09/02,2022/09/05,52HJ20
MIRAEHJ21KOSPI200- P,-,-,2022/09/02,2022/09/05,52HJ21
MIRAEHJ22KOSPI200- P,-,-,2022/09/02,2022/09/05,52HJ22
PaperCorea,"1,130",7,2022/09/02,2022/09/05,001020
Yooshin,"34,500","2,150",2022/09/02,2022/09/05,054930
BLPT,662,15,2022/09/01,2022/09/02,065170
KBH779KOSPI200- P,-,-,2022/09/01,2022/09/02,58H779
KISH735KOSPI200- P,-,-,2022/09/01,2022/09/02,57H735
KISHM21KOSPI200- P,-,-,2022/09/01,2022/09/02,57HM21
KISHM24KOSPI200- P,-,-,2022/09/01,2022/09/02,57HM24
KISHM25KOSPI200- P,-,-,2022/09/01,2022/09/02,57HM25
KISHM26KOSPI200- P,-,-,2022/09/01,2022/09/02,57HM26
LAKE,"23,500","1,750",2022/09/01,2022/09/02,281740
MIRAEHF28KOSPI200- P,-,-,2022/09/01,2022/09/02,52HF28
MIRAEHJ19KOSPI200- P,-,-,2022/09/01,2022/09/02,52HJ19
MIRAEHJ20KOSPI200- P,-,-,2022/09/01,2022/09/02,52HJ20
MIRAEHJ21KOSPI200- P,-,-,2022/09/01,2022/09/02,52HJ21
MIRAEHJ22KOSPI200- P,-,-,2022/09/01,2022/09/02,52HJ22
MIRAEHM33SEC- C,-,-,2022/09/01,2022/09/02,52HM33
MIRAEHP67KOSPI200- P,-,-,2022/09/01,2022/09/02,52HP67
PROSTEMICS,"5,750",170,2022/09/01,2022/09/02,203690
PUREUN S.BK.,"9,490",110,2022/09/01,2022/09/02,007330
SillaTextile,"2,155",35,2022/09/01,2022/09/02,001000
AMOGREENTECH,"17,080",170,2022/08/31,2022/09/01,125210
G2Power,"12,810",160,2022/08/31,2022/09/01,388050
KBH779KOSPI200- P,-,-,2022/08/31,2022/09/01,58H779
KISHM22KOSPI200- P,-,-,2022/08/31,2022/09/01,57HM22
KISHM24KOSPI200- P,-,-,2022/08/31,2022/09/01,57HM24
KISHM26KOSPI200- P,-,-,2022/08/31,2022/09/01,57HM26
KISHM27KOSPI200- P,-,-,2022/08/31,2022/09/01,57HM27
Kumbi,"92,500","3,300",2022/08/31,2022/09/01,008870
MIRAEHF28KOSPI200- P,-,-,2022/08/31,2022/09/01,52HF28
MIRAEHJ21KOSPI200- P,-,-,2022/08/31,2022/09/01,52HJ21
MIRAEHJ22KOSPI200- P,-,-,2022/08/31,2022/09/01,52HJ22
MIRAEHM33SEC- C,-,-,2022/08/31,2022/09/01,52HM33
HANLA IMS,"6,860",150,2022/08/30,2022/08/31,092460
HS R&A,"4,620",75,2022/08/30,2022/08/31,378850
HUSTEEL,"6,290",10,2022/08/30,2022/08/31,005010
KISHK12KOSPI200- C,-,-,2022/08/30,2022/08/31,57HK12
MIRAEHF29KOSPI200- P,-,-,2022/08/30,2022/08/31,52HF29
MIRAEHJ19KOSPI200- P,-,-,2022/08/30,2022/08/31,52HJ19
MIRAEHJ20KOSPI200- P,-,-,2022/08/30,2022/08/31,52HJ20
MIRAEHJ21KOSPI200- P,-,-,2022/08/30,2022/08/31,52HJ21
MIRAEHJ22KOSPI200- P,-,-,2022/08/30,2022/08/31,52HJ22
NARASOFT,52,5,2022/08/30,2022/08/31,288490
Sebitchem,"93,900",600,2022/08/30,2022/08/31,107600
ick,778,0,2022/08/30,2022/08/31,068940
G2Power,"12,810",160,2022/08/29,2022/08/30,388050
HUSTEEL,"6,290",10,2022/08/29,2022/08/30,005010
MIRAEHF28KOSPI200- P,-,-,2022/08/29,2022/08/30,52HF28
MIRAEHF29KOSPI200- P,-,-,2022/08/29,2022/08/30,52HF29
MIRAEHJ19KOSPI200- P,-,-,2022/08/29,2022/08/30,52HJ19
MIRAEHJ20KOSPI200- P,-,-,2022/08/29,2022/08/30,52HJ20
MIRAEHJ21KOSPI200- P,-,-,2022/08/29,2022/08/30,52HJ21
MIRAEHJ22KOSPI200- P,-,-,2022/08/29,2022/08/30,52HJ22
Energy Material Tech,"5,040",45,2022/08/26,2022/08/29,232530
HUSTEEL,"6,290",10,2022/08/26,2022/08/29,005010
HanmiGlobal,"33,850","1,050",2022/08/26,2022/08/29,053690
IL SEUNG,"4,250",75,2022/08/26,2022/08/29,333430
JTC,"4,250",50,2022/08/26,2022/08/29,950170
KISHK10KOSPI200- C,-,-,2022/08/26,2022/08/29,57HK10
KISHK11KOSPI200- C,-,-,2022/08/26,2022/08/29,57HK11
KISHK12KOSPI200- C,-,-,2022/08/26,2022/08/29,57HK12
MIRAEHJ08KOSPI200- C,-,-,2022/08/26,2022/08/29,52HJ08
MIRAEHJ09KOSPI200- C,-,-,2022/08/26,2022/08/29,52HJ09
MIRAEHJ13KOSPI200- C,-,-,2022/08/26,2022/08/29,52HJ13
MIRAEHJ14KOSPI200- C,-,-,2022/08/26,2022/08/29,52HJ14
MIRAEHJ15KOSPI200- C,-,-,2022/08/26,2022/08/29,52HJ15
SK NO.5 SPAC,-,-,2022/08/26,2022/08/29,337450
Yangjisa,"19,400",650,2022/08/26,2022/08/29,030960
DAIDONG,"8,420",40,2022/08/25,2022/08/26,008110
Doosan Enerbility,"19,280",10,2022/08/25,2022/08/26,034020
Eutilex,"4,555",130,2022/08/25,2022/08/26,263050
HANA TECHNOLOGY,"70,200",200,2022/08/25,2022/08/26,299030
HUSTEEL,"6,290",10,2022/08/25,2022/08/26,005010
HanChang Biotech,"1,555",105,2022/08/25,2022/08/26,043090
IL SEUNG,"4,250",75,2022/08/25,2022/08/26,333430
JTC,"4,250",50,2022/08/25,2022/08/26,950170
JTC,"4,250",50,2022/08/25,2022/08/26,950170
KBHC70KOSPI200- P,-,-,2022/08/25,2022/08/26,58HC70
Kogas,"25,500",200,2022/08/25,2022/08/26,036460
LX INT,"34,600",50,2022/08/25,2022/08/26,001120
MIRAEHJ08KOSPI200- C,-,-,2022/08/25,2022/08/26,52HJ08
MiraeING,"1,772",31,2022/08/25,2022/08/26,007120
POSCO INTERNATIONAL,"38,300",500,2022/08/25,2022/08/26,047050
AT semicon,600,0,2022/08/24,2022/08/25,089530
DAIDONG,"8,420",40,2022/08/24,2022/08/25,008110
HanChang Biotech,"1,555",105,2022/08/24,2022/08/25,043090
KBHC70KOSPI200- P,-,-,2022/08/24,2022/08/25,58HC70
LX INT,"34,600",50,2022/08/24,2022/08/25,001120
MIRAEHF28KOSPI200- P,-,-,2022/08/24,2022/08/25,52HF28
MIRAEHJ19KOSPI200- P,-,-,2022/08/24,2022/08/25,52HJ19
MIRAEHJ20KOSPI200- P,-,-,2022/08/24,2022/08/25,52HJ20
MIRAEHJ21KOSPI200- P,-,-,2022/08/24,2022/08/25,52HJ21
MIRAEHJ22KOSPI200- P,-,-,2022/08/24,2022/08/25,52HJ22
N2TECH,"1,160",33,2022/08/24,2022/08/25,227950
SKB,"14,570",230,2022/08/24,2022/08/25,014620
CORESTEM,"8,120",20,2022/08/23,2022/08/24,166480
DAESUNGENERGY,"8,600",120,2022/08/23,2022/08/24,117580
Doosan Enerbility,"19,280",10,2022/08/23,2022/08/24,034020
Fantagio,617,3,2022/08/23,2022/08/24,032800
GSE,"3,905",160,2022/08/23,2022/08/24,053050
JA Enervis,"19,290",0,2022/08/23,2022/08/24,000440
KBH779KOSPI200- P,-,-,2022/08/23,2022/08/24,58H779
KBHC70KOSPI200- P,-,-,2022/08/23,2022/08/24,58HC70
Kogas,"25,500",200,2022/08/23,2022/08/24,036460
MIRAEHF28KOSPI200- P,-,-,2022/08/23,2022/08/24,52HF28
MIRAEHF29KOSPI200- P,-,-,2022/08/23,2022/08/24,52HF29
MIRAEHF30KOSPI200- P,-,-,2022/08/23,2022/08/24,52HF30
MIRAEHJ19KOSPI200- P,-,-,2022/08/23,2022/08/24,52HJ19
MIRAEHJ20KOSPI200- P,-,-,2022/08/23,2022/08/24,52HJ20
MIRAEHJ21KOSPI200- P,-,-,2022/08/23,2022/08/24,52HJ21
MIRAEHJ22KOSPI200- P,-,-,2022/08/23,2022/08/24,52HJ22
Me2on,"3,435",45,2022/08/23,2022/08/24,201490
KBH779KOSPI200- P,-,-,2022/08/22,2022/08/23,58H779
MIRAEHF28KOSPI200- P,-,-,2022/08/22,2022/08/23,52HF28
MIRAEHF29KOSPI200- P,-,-,2022/08/22,2022/08/23,52HF29
MIRAEHF30KOSPI200- P,-,-,2022/08/22,2022/08/23,52HF30
MIRAEHJ19KOSPI200- P,-,-,2022/08/22,2022/08/23,52HJ19
MIRAEHJ20KOSPI200- P,-,-,2022/08/22,2022/08/23,52HJ20
MIRAEHJ21KOSPI200- P,-,-,2022/08/22,2022/08/23,52HJ21
MIRAEHJ22KOSPI200- P,-,-,2022/08/22,2022/08/23,52HJ22
Me2on,"3,435",45,2022/08/22,2022/08/23,201490
Modata,"3,125",70,2022/08/22,2022/08/23,288980
AGABANG&CO,"3,490",65,2022/08/19,2022/08/22,013990
HUSTEEL,"6,290",10,2022/08/19,2022/08/22,005010
Kornic Automation,"3,500",10,2022/08/19,2022/08/22,391710
MIRAEHF28KOSPI200- P,-,-,2022/08/19,2022/08/22,52HF28
MIRAEHF29KOSPI200- P,-,-,2022/08/19,2022/08/22,52HF29
MIRAEHF30KOSPI200- P,-,-,2022/08/19,2022/08/22,52HF30
MIRAEHJ21KOSPI200- P,-,-,2022/08/19,2022/08/22,52HJ21
MIRAEHJ22KOSPI200- P,-,-,2022/08/19,2022/08/22,52HJ22
Me2on,"3,435",45,2022/08/19,2022/08/22,201490
SKB,"14,570",230,2022/08/19,2022/08/22,014620
YoulchonChem,"36,000",650,2022/08/19,2022/08/22,008730
HUSTEEL,"6,290",10,2022/08/18,2022/08/19,005010
Kogas,"25,500",200,2022/08/18,2022/08/19,036460
MIRAEHF30KOSPI200- P,-,-,2022/08/18,2022/08/19,52HF30
MOTREX,"19,320",570,2022/08/18,2022/08/19,118990
Rainbow Robotics,"97,800","1,400",2022/08/18,2022/08/19,277810
SK NO.5 SPAC,-,-,2022/08/18,2022/08/19,337450
THQ,715,47,2022/08/18,2022/08/19,192410
BFLYSOFT,"1,198",18,2022/08/17,2022/08/18,148780
DMENG,"25,000","1,000",2022/08/17,2022/08/18,389260
HUSTEEL,"6,290",10,2022/08/17,2022/08/18,005010
KISH726KOSPI200- C,-,-,2022/08/17,2022/08/18,57H726
Picogram,"10,680",20,2022/08/17,2022/08/18,376180
SBW Life Sciences,513,6,2022/08/17,2022/08/18,151910
4by4,"12,200",260,2022/08/16,2022/08/17,389140
Charm Engineering,674,19,2022/08/16,2022/08/17,009310
DMENG,"25,000","1,000",2022/08/16,2022/08/17,389260
KBHC56KOSPI200- C,-,-,2022/08/16,2022/08/17,58HC56
MIRAEHJ07KOSPI200- C,-,-,2022/08/16,2022/08/17,52HJ07
MIRAEHJ08KOSPI200- C,-,-,2022/08/16,2022/08/17,52HJ08
MIRAEHJ09KOSPI200- C,-,-,2022/08/16,2022/08/17,52HJ09
MIRAEHJ10KOSPI200- C,-,-,2022/08/16,2022/08/17,52HJ10
ONE4U,"1,179",46,2022/08/16,2022/08/17,122830
SBW Life Sciences,513,6,2022/08/16,2022/08/17,151910
HUSTEEL,"6,290",10,2022/08/12,2022/08/16,005010
Kornic Automation,"3,500",10,2022/08/12,2022/08/16,391710
MIRAEHJ08KOSPI200- C,-,-,2022/08/12,2022/08/16,52HJ08
MIRAEHJ09KOSPI200- C,-,-,2022/08/12,2022/08/16,52HJ09
MIRAEHJ10KOSPI200- C,-,-,2022/08/12,2022/08/16,52HJ10
MIRAEHJ11KOSPI200- C,-,-,2022/08/12,2022/08/16,52HJ11
SSC,"143,600",300,2022/08/12,2022/08/16,306200
BARUN,"5,980",70,2022/08/11,2022/08/12,064520
Doosanfc(1P),"9,040",100,2022/08/11,2022/08/12,33626K
G2Power,"12,810",160,2022/08/11,2022/08/12,388050
G2Power,"12,810",160,2022/08/11,2022/08/12,388050
IBKS No.12 SPAC,"2,020",40,2022/08/11,2022/08/12,335870
Kumyang,"59,400",900,2022/08/11,2022/08/12,001570
MIRAEHJ09KOSPI200- C,-,-,2022/08/11,2022/08/12,52HJ09
MIRAEHJ10KOSPI200- C,-,-,2022/08/11,2022/08/12,52HJ10
MIRAEHM33SEC- C,-,-,2022/08/11,2022/08/12,52HM33
Energy Material Tech,"5,040",45,2022/08/10,2022/08/11,232530
Energy Material Tech,"5,040",45,2022/08/10,2022/08/11,232530
KBH991KOSPI200- C,-,-,2022/08/10,2022/08/11,58H991
KBH992KOSPI200- C,-,-,2022/08/10,2022/08/11,58H992
KISH720KOSPI200- P,-,-,2022/08/10,2022/08/11,57H720
KISHF92KOSPI200- C,-,-,2022/08/10,2022/08/11,57HF92
Kornic Automation,"3,500",10,2022/08/10,2022/08/11,391710
MIRAEHH87KOSPI200- C,-,-,2022/08/10,2022/08/11,52HH87
MIRAEHH96KOSPI200- P,-,-,2022/08/10,2022/08/11,52HH96
MIRAEHJ00KOSPI200- P,-,-,2022/08/10,2022/08/11,52HJ00
MIRAEHJ02KOSPI200- P,-,-,2022/08/10,2022/08/11,52HJ02
MIRAEHJ05KOSPI200- C,-,-,2022/08/10,2022/08/11,52HJ05
MIRAEHJ06KOSPI200- C,-,-,2022/08/10,2022/08/11,52HJ06
MIRAEHM33SEC- C,-,-,2022/08/10,2022/08/11,52HM33
Vidente,"3,320",0,2022/08/10,2022/08/11,121800
CJ Bioscience,"24,400","1,100",2022/08/09,2022/08/10,311690
DAIDONG,"8,420",40,2022/08/09,2022/08/10,008110
Hyulim ROBOT,"2,020",20,2022/08/09,2022/08/10,090710
Innosys,"1,180",0,2022/08/09,2022/08/10,056090
KISHF92KOSPI200- C,-,-,2022/08/09,2022/08/10,57HF92
KISHF93KOSPI200- C,-,-,2022/08/09,2022/08/10,57HF93
MIRAEHH65LGensol- C,-,-,2022/08/09,2022/08/10,52HH65
MIRAEHH83KOSPI200- C,-,-,2022/08/09,2022/08/10,52HH83
MIRAEHH87KOSPI200- C,-,-,2022/08/09,2022/08/10,52HH87
MIRAEHH88KOSPI200- C,-,-,2022/08/09,2022/08/10,52HH88
MIRAEHH95KOSPI200- P,-,-,2022/08/09,2022/08/10,52HH95
SAMSUNG SPAC IV,"4,125",25,2022/08/09,2022/08/10,377630
EAGON HOLDINGS,"3,105",105,2022/08/08,2022/08/09,039020
HANDS CORPORATION,"3,255",35,2022/08/08,2022/08/09,143210
HES,"41,800",0,2022/08/08,2022/08/09,322000
HanChang Biotech,"1,555",105,2022/08/08,2022/08/09,043090
Innosys,"1,180",0,2022/08/08,2022/08/09,056090
KISHF92KOSPI200- C,-,-,2022/08/08,2022/08/09,57HF92
KISHF93KOSPI200- C,-,-,2022/08/08,2022/08/09,57HF93
MEDICOX,"1,607",2,2022/08/08,2022/08/09,054180
MIRAEHH83KOSPI200- C,-,-,2022/08/08,2022/08/09,52HH83
MIRAEHH84KOSPI200- C,-,-,2022/08/08,2022/08/09,52HH84
