Name,Current Price,Change,Disclosure Date,Designation,Code
kakaopay,"54,000",300,11/18/2022,11/21/2022,377300
BIONEER,"52,500",900,11/17/2022,11/18/2022,64550
BRIDGE BIOTHERAPEUTICS,"7,500",50,11/17/2022,11/18/2022,288330
Duckshin Housing,"2,115",15,11/17/2022,11/18/2022,90410
ES CUBE,"4,660",20,11/17/2022,11/18/2022,50120
Genesem,"13,500",60,11/17/2022,11/18/2022,217190
KC COTTRELL,"2,615",35,11/17/2022,11/18/2022,119650
KISH816KOSPI200- C,-,-,11/17/2022,11/18/2022,57H816
KISHM80KOSPI200- C,-,-,11/17/2022,11/18/2022,57HM80
MIRAEH820DENBT- C,-,-,11/17/2022,11/18/2022,52H820
MIRAEHS80KOSPI200- P,-,-,11/17/2022,11/18/2022,52HS80
MIRAEHS81KOSPI200- P,-,-,11/17/2022,11/18/2022,52HS81
MIRAEHS82KOSPI200- P,-,-,11/17/2022,11/18/2022,52HS82
NARASOFT,57,1,11/17/2022,11/18/2022,288490
Pharmsville,"9,800",100,11/17/2022,11/18/2022,318010
PusanCstIron,486,0,11/17/2022,11/18/2022,5030
Tech Trans,949,48,11/17/2022,11/18/2022,258050
kakaopay,"54,000",300,11/17/2022,11/18/2022,377300
CANARIABIO,"28,800","1,700",11/16/2022,11/17/2022,16790
ENPLUS,"10,970",170,11/16/2022,11/17/2022,74610
HanshinMach,"5,970",190,11/16/2022,11/17/2022,11700
IBKS No.16 SPAC,"3,940",15,11/16/2022,11/17/2022,388790
KH Construction,319,0,11/16/2022,11/17/2022,226360
KISHT12POSCOH- C,-,-,11/16/2022,11/17/2022,57HT12
KolonGlobal,"14,030",30,11/16/2022,11/17/2022,3070
NSN,844,54,11/16/2022,11/17/2022,31860
SHINDO,"6,170",50,11/16/2022,11/17/2022,290520
STX,"9,290",210,11/16/2022,11/17/2022,11810
GC Corp,"115,000","1,100",11/15/2022,11/16/2022,6280
GC Corp,"115,000","1,100",11/15/2022,11/16/2022,6280
Hanssem,"43,300",600,11/15/2022,11/16/2022,9240
IBKS No.16 SPAC,"3,940",15,11/15/2022,11/16/2022,388790
KANGWON ENERGY,"28,000",550,11/15/2022,11/16/2022,114190
KBHH98KOSPI200- C,-,-,11/15/2022,11/16/2022,58HH98
KISHM80KOSPI200- C,-,-,11/15/2022,11/16/2022,57HM80
KISHT12POSCOH- C,-,-,11/15/2022,11/16/2022,57HT12
KYUNGDONG INVEST,"95,300","1,100",11/15/2022,11/16/2022,12320
MIRAEHQ46KOSPI200- C,-,-,11/15/2022,11/16/2022,52HQ46
MIRAEHQ48KOSPI200- C,-,-,11/15/2022,11/16/2022,52HQ48
MIRAEHQ49KOSPI200- C,-,-,11/15/2022,11/16/2022,52HQ49
MIRAEHQ50KOSPI200- C,-,-,11/15/2022,11/16/2022,52HQ50
SHINDO,"6,170",50,11/15/2022,11/16/2022,290520
SKCHEM,"73,200",400,11/15/2022,11/16/2022,285130
Sewooglobal,"1,505",8,11/15/2022,11/16/2022,13000
ShinpoongPharm(1P),"28,400",950,11/15/2022,11/16/2022,19175
Soulbrain Holdings,"28,750",900,11/15/2022,11/16/2022,36830
Tech Trans,949,48,11/15/2022,11/16/2022,258050
G Enone Energy,"12,800",270,11/14/2022,11/15/2022,270520
HUMASIS,"2,535",55,11/14/2022,11/15/2022,205470
INBIOGEN,467,0,11/14/2022,11/15/2022,101140
MIRAEH713KEPCO- C,-,-,11/14/2022,11/15/2022,52H713
MIRAEHQ46KOSPI200- C,-,-,11/14/2022,11/15/2022,52HQ46
MIRAEHQ48KOSPI200- C,-,-,11/14/2022,11/15/2022,52HQ48
MIRAEHQ49KOSPI200- C,-,-,11/14/2022,11/15/2022,52HQ49
MIRAEHQ50KOSPI200- C,-,-,11/14/2022,11/15/2022,52HQ50
MIRAEHQ51KOSPI200- C,-,-,11/14/2022,11/15/2022,52HQ51
MIRAEHS80KOSPI200- P,-,-,11/14/2022,11/15/2022,52HS80
SHINDO,"6,170",50,11/14/2022,11/15/2022,290520
SICC,891,19,11/14/2022,11/15/2022,10280
BHI,"8,670",190,11/11/2022,11/14/2022,83650
BUCKET STUDIO,"1,153",0,11/11/2022,11/14/2022,66410
Bitnine,"8,830",320,11/11/2022,11/14/2022,357880
CNPLUS,510,8,11/11/2022,11/14/2022,115530
DILLI,"1,372",3,11/11/2022,11/14/2022,131180
DONGAHWASUNG,"9,600",50,11/11/2022,11/14/2022,41930
DSOL,586,22,11/11/2022,11/14/2022,96350
F&F Holdings,"20,050",130,11/11/2022,11/14/2022,7700
INBIOGEN,467,0,11/11/2022,11/14/2022,101140
KBHG95KAKAO- P,-,-,11/11/2022,11/14/2022,58HG95
MIRAEH713KEPCO- C,-,-,11/11/2022,11/14/2022,52H713
MIRAEHQ48KOSPI200- C,-,-,11/11/2022,11/14/2022,52HQ48
MIRAEHQ50KOSPI200- C,-,-,11/11/2022,11/14/2022,52HQ50
MIRAEHQ51KOSPI200- C,-,-,11/11/2022,11/14/2022,52HQ51
MIRAEHQ53KOSPI200- C,-,-,11/11/2022,11/14/2022,52HQ53
Sewooglobal,"1,505",8,11/11/2022,11/14/2022,13000
BUMYANG CONST,"3,090",160,11/10/2022,11/11/2022,2410
Dynamic Design,"7,280",0,11/10/2022,11/11/2022,145210
INBIOGEN,467,0,11/10/2022,11/11/2022,101140
KISHG14KOSPI200- C,-,-,11/10/2022,11/11/2022,57HG14
MIRAEHQ49KOSPI200- C,-,-,11/10/2022,11/11/2022,52HQ49
MIRAEHQ50KOSPI200- C,-,-,11/10/2022,11/11/2022,52HQ50
MIRAEHQ53KOSPI200- C,-,-,11/10/2022,11/11/2022,52HQ53
Meritz Financial,"43,900","1,300",11/10/2022,11/11/2022,138040
Meritz Financial,"43,900","1,300",11/10/2022,11/11/2022,138040
Seongan,"2,055",0,11/10/2022,11/11/2022,11300
Daol Investment,"2,610",5,11/9/2022,11/10/2022,298870
Doosanfc,"30,600","1,100",11/9/2022,11/10/2022,336260
INBIOGEN,467,0,11/9/2022,11/10/2022,101140
KBHH59KOSPI200- C,-,-,11/9/2022,11/10/2022,58HH59
KBHH60KOSPI200- C,-,-,11/9/2022,11/10/2022,58HH60
KBHH95KOSPI200- C,-,-,11/9/2022,11/10/2022,58HH95
KISHG14KOSPI200- C,-,-,11/9/2022,11/10/2022,57HG14
KISHM52KOSPI200- C,-,-,11/9/2022,11/10/2022,57HM52
MERITZ SECU,-,-,11/9/2022,11/10/2022,8560
MERITZ SECU,-,-,11/9/2022,11/10/2022,8560
MIRAEHQ25KOSPI200- C,-,-,11/9/2022,11/10/2022,52HQ25
MIRAEHQ26KOSPI200- C,-,-,11/9/2022,11/10/2022,52HQ26
MIRAEHQ27KOSPI200- C,-,-,11/9/2022,11/10/2022,52HQ27
MIRAEHQ28KOSPI200- C,-,-,11/9/2022,11/10/2022,52HQ28
MIRAEHQ50KOSPI200- C,-,-,11/9/2022,11/10/2022,52HQ50
MIRAEHQ51KOSPI200- C,-,-,11/9/2022,11/10/2022,52HQ51
MIRAEHQ53KOSPI200- C,-,-,11/9/2022,11/10/2022,52HQ53
MIRAEHQ67SEC- C,-,-,11/9/2022,11/10/2022,52HQ67
Meritz Financial,"43,900","1,300",11/9/2022,11/10/2022,138040
NeoImmuneTech,"2,370",270,11/9/2022,11/10/2022,950220
DNALINK,"3,500",175,11/8/2022,11/9/2022,127120
KEPCO E&C,"72,600","2,900",11/8/2022,11/9/2022,52690
KISHM53KOSPI200- C,-,-,11/8/2022,11/9/2022,57HM53
MIRAEHQ25KOSPI200- C,-,-,11/8/2022,11/9/2022,52HQ25
MIRAEHQ26KOSPI200- C,-,-,11/8/2022,11/9/2022,52HQ26
MIRAEHQ28KOSPI200- C,-,-,11/8/2022,11/9/2022,52HQ28
MIRAEHQ29KOSPI200- C,-,-,11/8/2022,11/9/2022,52HQ29
MIRAEHQ30KOSPI200- C,-,-,11/8/2022,11/9/2022,52HQ30
MIRAEHQ53KOSPI200- C,-,-,11/8/2022,11/9/2022,52HQ53
MIRAEHQ54KOSPI200- C,-,-,11/8/2022,11/9/2022,52HQ54
VIETNAM DEVELOP1,-,-,11/8/2022,11/9/2022,96300
WI,"24,900",700,11/8/2022,11/9/2022,73570
BHF,"28,300","1,000",11/7/2022,11/8/2022,382900
CNT Dream,"3,050",0,11/7/2022,11/8/2022,286000
DNALINK,"3,500",175,11/7/2022,11/8/2022,127120
HYUNDAI MOVEX,"4,310",25,11/7/2022,11/8/2022,319400
KISHM53KOSPI200- C,-,-,11/7/2022,11/8/2022,57HM53
MIRAEHQ28KOSPI200- C,-,-,11/7/2022,11/8/2022,52HQ28
MIRAEHQ29KOSPI200- C,-,-,11/7/2022,11/8/2022,52HQ29
MIRAEHQ30KOSPI200- C,-,-,11/7/2022,11/8/2022,52HQ30
MIRAEHQ53KOSPI200- C,-,-,11/7/2022,11/8/2022,52HQ53
MIRAEHQ54KOSPI200- C,-,-,11/7/2022,11/8/2022,52HQ54
Picogram,"10,700",110,11/7/2022,11/8/2022,376180
CNT Dream,"3,050",0,11/4/2022,11/7/2022,286000
CNT Dream,"3,050",0,11/4/2022,11/7/2022,286000
Gold&S,"1,742",22,11/4/2022,11/7/2022,35290
HEERIM,"8,910",80,11/4/2022,11/7/2022,37440
HYUNDAI MOVEX,"4,310",25,11/4/2022,11/7/2022,319400
Hydro Lithium,"34,900","1,200",11/4/2022,11/7/2022,101670
KEPCO E&C,"72,600","2,900",11/4/2022,11/7/2022,52690
KISHM53KOSPI200- C,-,-,11/4/2022,11/7/2022,57HM53
MIRAEHP99KOSPI200- P,-,-,11/4/2022,11/7/2022,52HP99
MIRAEHQ04KOSPI200- P,-,-,11/4/2022,11/7/2022,52HQ04
MIRAEHQ28KOSPI200- C,-,-,11/4/2022,11/7/2022,52HQ28
MIRAEHQ30KOSPI200- C,-,-,11/4/2022,11/7/2022,52HQ30
MIRAEHQ50KOSPI200- C,-,-,11/4/2022,11/7/2022,52HQ50
MIRAEHQ53KOSPI200- C,-,-,11/4/2022,11/7/2022,52HQ53
MIRAEHQ54KOSPI200- C,-,-,11/4/2022,11/7/2022,52HQ54
NEUROMEKA,"35,500",100,11/4/2022,11/7/2022,348340
SEJONG MEDICAL,"2,490",60,11/4/2022,11/7/2022,258830
DOHWA ENGINEERING,"9,130",170,11/3/2022,11/4/2022,2150
KBHH76KOSPI200- P,-,-,11/3/2022,11/4/2022,58HH76
KISHM53KOSPI200- C,-,-,11/3/2022,11/4/2022,57HM53
KISHM80KOSPI200- C,-,-,11/3/2022,11/4/2022,57HM80
Kumyang,"60,300",100,11/3/2022,11/4/2022,1570
MIRAEHP99KOSPI200- P,-,-,11/3/2022,11/4/2022,52HP99
MIRAEHQ04KOSPI200- P,-,-,11/3/2022,11/4/2022,52HQ04
MIRAEHQ28KOSPI200- C,-,-,11/3/2022,11/4/2022,52HQ28
MIRAEHQ29KOSPI200- C,-,-,11/3/2022,11/4/2022,52HQ29
MIRAEHQ30KOSPI200- C,-,-,11/3/2022,11/4/2022,52HQ30
StemLab,"1,323",81,11/3/2022,11/4/2022,258540
CKH,162,0,11/2/2022,11/3/2022,900120
CrystalGenomics,"4,920",220,11/2/2022,11/3/2022,83790
In the F,"1,301",143,11/2/2022,11/3/2022,14990
KBHH59KOSPI200- C,-,-,11/2/2022,11/3/2022,58HH59
KISHC36SEC- C,-,-,11/2/2022,11/3/2022,57HC36
KISHM53KOSPI200- C,-,-,11/2/2022,11/3/2022,57HM53
KISHM78KOSPI200- C,-,-,11/2/2022,11/3/2022,57HM78
KISHM80KOSPI200- C,-,-,11/2/2022,11/3/2022,57HM80
Kumyang,"60,300",100,11/2/2022,11/3/2022,1570
MIRAEHP99KOSPI200- P,-,-,11/2/2022,11/3/2022,52HP99
MIRAEHQ26KOSPI200- C,-,-,11/2/2022,11/3/2022,52HQ26
MIRAEHQ28KOSPI200- C,-,-,11/2/2022,11/3/2022,52HQ28
MIRAEHQ29KOSPI200- C,-,-,11/2/2022,11/3/2022,52HQ29
MIRAEHQ30KOSPI200- C,-,-,11/2/2022,11/3/2022,52HQ30
SDBIO,349,0,11/2/2022,11/3/2022,217480
SHT-6 SPAC,-,-,11/2/2022,11/3/2022,344050
CKH,162,0,11/1/2022,11/2/2022,900120
CKH,162,0,11/1/2022,11/2/2022,900120
G2Power,"12,650",600,11/1/2022,11/2/2022,388050
KBHG95KAKAO- P,-,-,11/1/2022,11/2/2022,58HG95
KBHH59KOSPI200- C,-,-,11/1/2022,11/2/2022,58HH59
KISHM54KOSPI200- C,-,-,11/1/2022,11/2/2022,57HM54
KISHM78KOSPI200- C,-,-,11/1/2022,11/2/2022,57HM78
KISHM80KOSPI200- C,-,-,11/1/2022,11/2/2022,57HM80
KISHM83KOSPI200- C,-,-,11/1/2022,11/2/2022,57HM83
LGCHEM,"743,000","21,000",11/1/2022,11/2/2022,51910
MIRAEHQ26KOSPI200- C,-,-,11/1/2022,11/2/2022,52HQ26
MIRAEHQ28KOSPI200- C,-,-,11/1/2022,11/2/2022,52HQ28
MIRAEHQ29KOSPI200- C,-,-,11/1/2022,11/2/2022,52HQ29
MIRAEHQ30KOSPI200- C,-,-,11/1/2022,11/2/2022,52HQ30
SDBIO,349,0,11/1/2022,11/2/2022,217480
SHINDO,"6,170",50,11/1/2022,11/2/2022,290520
SHT-6 SPAC,-,-,11/1/2022,11/2/2022,344050
SeAH SPECIAL STEEL,"16,440",130,11/1/2022,11/2/2022,19440
JM-MULTI,"2,300",50,10/31/2022,11/1/2022,254160
KBHG95KAKAO- P,-,-,10/31/2022,11/1/2022,58HG95
KBHH59KOSPI200- C,-,-,10/31/2022,11/1/2022,58HH59
KISHM54KOSPI200- C,-,-,10/31/2022,11/1/2022,57HM54
KISHM78KOSPI200- C,-,-,10/31/2022,11/1/2022,57HM78
KISHM79KOSPI200- C,-,-,10/31/2022,11/1/2022,57HM79
KISHM80KOSPI200- C,-,-,10/31/2022,11/1/2022,57HM80
KISHM81KOSPI200- C,-,-,10/31/2022,11/1/2022,57HM81
KISHM83KOSPI200- C,-,-,10/31/2022,11/1/2022,57HM83
MIRAEHQ25KOSPI200- C,-,-,10/31/2022,11/1/2022,52HQ25
MIRAEHQ26KOSPI200- C,-,-,10/31/2022,11/1/2022,52HQ26
MIRAEHQ28KOSPI200- C,-,-,10/31/2022,11/1/2022,52HQ28
MIRAEHQ29KOSPI200- C,-,-,10/31/2022,11/1/2022,52HQ29
MIRAEHQ30KOSPI200- C,-,-,10/31/2022,11/1/2022,52HQ30
MIRAEHQ31KOSPI200- C,-,-,10/31/2022,11/1/2022,52HQ31
SHSH684LGensol- C,-,-,10/31/2022,11/1/2022,50H684
TaeyangMtl(1P),"3,305",60,10/31/2022,11/1/2022,4105
KBHG95KAKAO- P,-,-,10/28/2022,10/31/2022,58HG95
KBHK52POSCOCHE- C,-,-,10/28/2022,10/31/2022,58HK52
KH Construction,319,0,10/28/2022,10/31/2022,226360
KISHM54KOSPI200- C,-,-,10/28/2022,10/31/2022,57HM54
KISHM79KOSPI200- C,-,-,10/28/2022,10/31/2022,57HM79
KISHM80KOSPI200- C,-,-,10/28/2022,10/31/2022,57HM80
KISHM81KOSPI200- C,-,-,10/28/2022,10/31/2022,57HM81
KISHM83KOSPI200- C,-,-,10/28/2022,10/31/2022,57HM83
MIRAEHQ25KOSPI200- C,-,-,10/28/2022,10/31/2022,52HQ25
MIRAEHQ29KOSPI200- C,-,-,10/28/2022,10/31/2022,52HQ29
MIRAEHQ30KOSPI200- C,-,-,10/28/2022,10/31/2022,52HQ30
MIRAEHQ31KOSPI200- C,-,-,10/28/2022,10/31/2022,52HQ31
SHSH684LGensol- C,-,-,10/28/2022,10/31/2022,50H684
TaeyangMtl(1P),"3,305",60,10/28/2022,10/31/2022,4105
WINGS FOOT,"2,060",30,10/28/2022,10/31/2022,335870
APS Holdings,"10,520",200,10/27/2022,10/28/2022,54620
Dynamic Design,"7,280",0,10/27/2022,10/28/2022,145210
KISHM79KOSPI200- C,-,-,10/27/2022,10/28/2022,57HM79
KISHM80KOSPI200- C,-,-,10/27/2022,10/28/2022,57HM80
KISHM81KOSPI200- C,-,-,10/27/2022,10/28/2022,57HM81
KISHM83KOSPI200- C,-,-,10/27/2022,10/28/2022,57HM83
Kolon TissueGene,"9,600",330,10/27/2022,10/28/2022,950160
Leaders Technology Investment,921,12,10/27/2022,10/28/2022,19570
MIRAEHQ25KOSPI200- C,-,-,10/27/2022,10/28/2022,52HQ25
MIRAEHQ26KOSPI200- C,-,-,10/27/2022,10/28/2022,52HQ26
MIRAEHQ29KOSPI200- C,-,-,10/27/2022,10/28/2022,52HQ29
MIRAEHQ30KOSPI200- C,-,-,10/27/2022,10/28/2022,52HQ30
MIRAEHQ31KOSPI200- C,-,-,10/27/2022,10/28/2022,52HQ31
TaeyangMtl(1P),"3,305",60,10/27/2022,10/28/2022,4105
CBI,"3,065",705,10/26/2022,10/27/2022,13720
FSN,"3,370",100,10/26/2022,10/27/2022,214270
KISHC36SEC- C,-,-,10/26/2022,10/27/2022,57HC36
KISHF32SEC- P,-,-,10/26/2022,10/27/2022,57HF32
KISHM79KOSPI200- C,-,-,10/26/2022,10/27/2022,57HM79
KISHM80KOSPI200- C,-,-,10/26/2022,10/27/2022,57HM80
KISHM81KOSPI200- C,-,-,10/26/2022,10/27/2022,57HM81
MIRAEHQ29KOSPI200- C,-,-,10/26/2022,10/27/2022,52HQ29
MIRAEHQ30KOSPI200- C,-,-,10/26/2022,10/27/2022,52HQ30
MIRAEHQ31KOSPI200- C,-,-,10/26/2022,10/27/2022,52HQ31
SAMSUNG SPAC VII,"10,000",0,10/26/2022,10/27/2022,439250
KISHC36SEC- C,-,-,10/25/2022,10/26/2022,57HC36
KISHF32SEC- P,-,-,10/25/2022,10/26/2022,57HF32
KISHM81KOSPI200- C,-,-,10/25/2022,10/26/2022,57HM81
KISHN08KOSPI200- P,-,-,10/25/2022,10/26/2022,57HN08
KNOTUS,"4,030",15,10/25/2022,10/26/2022,278650
MIRAEHQ29KOSPI200- C,-,-,10/25/2022,10/26/2022,52HQ29
MIRAEHQ30KOSPI200- C,-,-,10/25/2022,10/26/2022,52HQ30
MIRAEHQ31KOSPI200- C,-,-,10/25/2022,10/26/2022,52HQ31
Zaigle,"18,140",140,10/25/2022,10/26/2022,234920
EOFlow,"28,550",50,10/24/2022,10/25/2022,294090
EOFlow,"28,550",50,10/24/2022,10/25/2022,294090
HANIL VACUUM,465,12,10/24/2022,10/25/2022,123840
HANIL VACUUM,465,12,10/24/2022,10/25/2022,123840
KISHM55KOSPI200- C,-,-,10/24/2022,10/25/2022,57HM55
KISHM81KOSPI200- C,-,-,10/24/2022,10/25/2022,57HM81
KUMHOE&C,"6,430",170,10/24/2022,10/25/2022,2990
MIRAEH706HD MOTOR- C,-,-,10/24/2022,10/25/2022,52H706
MIRAEHQ32KOSPI200- C,-,-,10/24/2022,10/25/2022,52HQ32
RPBO,"11,200",190,10/24/2022,10/25/2022,314140
Topco Media,"5,570",80,10/24/2022,10/25/2022,134580
EOFlow,"28,550",50,10/21/2022,10/24/2022,294090
KISHM55KOSPI200- C,-,-,10/21/2022,10/24/2022,57HM55
KISHM80KOSPI200- C,-,-,10/21/2022,10/24/2022,57HM80
KISHM81KOSPI200- C,-,-,10/21/2022,10/24/2022,57HM81
KUMHOE&C,"6,430",170,10/21/2022,10/24/2022,2990
KYUNGDONG INVEST,"95,300","1,100",10/21/2022,10/24/2022,12320
MIRAEHQ00KOSPI200- P,-,-,10/21/2022,10/24/2022,52HQ00
MIRAEHQ01KOSPI200- P,-,-,10/21/2022,10/24/2022,52HQ01
PanGen,"5,440",20,10/21/2022,10/24/2022,222110
Plasmapp,"6,190",0,10/21/2022,10/24/2022,405000
RPBO,"11,200",190,10/21/2022,10/24/2022,314140
SKNetworks(1P),"35,750","2,000",10/21/2022,10/24/2022,1745
Shaperon,"5,160",60,10/21/2022,10/24/2022,378800
DongshinE&C,"12,260",220,10/20/2022,10/21/2022,25950
KISHM80KOSPI200- C,-,-,10/20/2022,10/21/2022,57HM80
NABLE,"8,880",120,10/20/2022,10/21/2022,153460
WSI,"2,115",30,10/20/2022,10/21/2022,299170
e-STARCO,839,11,10/20/2022,10/21/2022,15020
MIRAEHQ30KOSPI200- C,-,-,10/19/2022,10/20/2022,52HQ30
Robo3,570,11,10/19/2022,10/20/2022,238500
THN,"3,590",10,10/19/2022,10/20/2022,19180
3S KOREA,"2,960",65,10/18/2022,10/19/2022,60310
Bubang,"2,595",35,10/18/2022,10/19/2022,14470
CUBIC KOREA,"3,285",25,10/18/2022,10/19/2022,21650
Duksung,"4,515",30,10/18/2022,10/19/2022,4830
GENIANS,"16,690",520,10/18/2022,10/19/2022,263860
GENIANS,"16,690",520,10/18/2022,10/19/2022,263860
HBS,"2,915",0,10/18/2022,10/19/2022,47080
HBS,"2,915",0,10/18/2022,10/19/2022,47080
HUMASIS,"2,535",55,10/18/2022,10/19/2022,205470
HYUNDAI BIOLAND,"12,400",290,10/18/2022,10/19/2022,52260
In the F,"1,301",143,10/18/2022,10/19/2022,14990
KIES,"3,530",10,10/18/2022,10/19/2022,39740
KineMaster,"6,730",20,10/18/2022,10/19/2022,139670
MIRAEHQ29KOSPI200- C,-,-,10/18/2022,10/19/2022,52HQ29
MIRAEHQ31KOSPI200- C,-,-,10/18/2022,10/19/2022,52HQ31
MOADATA,"3,195",50,10/18/2022,10/19/2022,288980
Meritz Financial,"43,900","1,300",10/18/2022,10/19/2022,138040
NVH,"3,730",60,10/18/2022,10/19/2022,67570
RORZE,"7,440",120,10/18/2022,10/19/2022,71280
Soulbrain Holdings,"28,750",900,10/18/2022,10/19/2022,36830
Soulbrain Holdings,"28,750",900,10/18/2022,10/19/2022,36830
StemLab,"1,323",81,10/18/2022,10/19/2022,258540
VIOL,"7,130",140,10/18/2022,10/19/2022,335890
VIOL,"7,130",140,10/18/2022,10/19/2022,335890
WSA,"3,380",10,10/18/2022,10/19/2022,66590
YMT,"11,830",120,10/18/2022,10/19/2022,251370
Yuanta SPAC 7,-,-,10/18/2022,10/19/2022,367460
A&P,"1,751",17,10/17/2022,10/18/2022,15260
A&P,"1,751",17,10/17/2022,10/18/2022,15260
Interm,"1,670",12,10/17/2022,10/18/2022,17250
MIRAEHQ29KOSPI200- C,-,-,10/17/2022,10/18/2022,52HQ29
MIRAEHQ30KOSPI200- C,-,-,10/17/2022,10/18/2022,52HQ30
MIRAEHQ31KOSPI200- C,-,-,10/17/2022,10/18/2022,52HQ31
POSCO M-TECH,"26,600",400,10/17/2022,10/18/2022,9520
PROSTEMICS,"5,920",360,10/17/2022,10/18/2022,203690
PROSTEMICS,"5,920",360,10/17/2022,10/18/2022,203690
SillaJen,"5,540",100,10/17/2022,10/18/2022,215600
UNIONMaterials,"4,400",130,10/17/2022,10/18/2022,47400
iWIN PLUS,"2,360",5,10/17/2022,10/18/2022,123010
iWIN PLUS,"2,360",5,10/17/2022,10/18/2022,123010
MIRAEHQ28KOSPI200- C,-,-,10/14/2022,10/17/2022,52HQ28
MIRAEHQ29KOSPI200- C,-,-,10/14/2022,10/17/2022,52HQ29
MIRAEHQ30KOSPI200- C,-,-,10/14/2022,10/17/2022,52HQ30
MIRAEHQ31KOSPI200- C,-,-,10/14/2022,10/17/2022,52HQ31
PROSTEMICS,"5,920",360,10/14/2022,10/17/2022,203690
ABKO,"4,685",20,10/13/2022,10/14/2022,129890
ADBIOTECH,"4,165",30,10/13/2022,10/14/2022,179530
BFLYSOFT,"1,180",16,10/13/2022,10/14/2022,148780
BrandXcorp,"5,650",150,10/13/2022,10/14/2022,337930
Bubang,"2,595",35,10/13/2022,10/14/2022,14470
CARRIESOFT,"8,400",80,10/13/2022,10/14/2022,317530
Castelbajac,"7,880",250,10/13/2022,10/14/2022,308100
Daesung Fine Tec,"1,627",20,10/13/2022,10/14/2022,104040
EcoBio Holdings,"6,310",40,10/13/2022,10/14/2022,38870
Genesystem,"22,000",0,10/13/2022,10/14/2022,363250
INNORULES,"9,530",200,10/13/2022,10/14/2022,296640
JCH Systems,"5,660",180,10/13/2022,10/14/2022,33320
KAINOSMED,"4,490",40,10/13/2022,10/14/2022,284620
KBI METAL,"1,981",79,10/13/2022,10/14/2022,24840
M2N,"4,515",5,10/13/2022,10/14/2022,33310
MINDS LAB,"28,400",300,10/13/2022,10/14/2022,377480
Micro Digital,"8,520",20,10/13/2022,10/14/2022,305090
Mohenz,"5,750","1,320",10/13/2022,10/14/2022,6920
NEXTURNBIO,"8,300",480,10/13/2022,10/14/2022,89140
NHALLONEREIT,"3,665",5,10/13/2022,10/14/2022,400760
PLAYWITH,"6,280",80,10/13/2022,10/14/2022,23770
Plateer,"11,550",280,10/13/2022,10/14/2022,367000
SAC,"3,620",30,10/13/2022,10/14/2022,122690
SC ENGINEERING,"2,090",15,10/13/2022,10/14/2022,23960
SHSBREIT,"3,645",25,10/13/2022,10/14/2022,404990
SV INVESTMENT,"2,120",0,10/13/2022,10/14/2022,289080
Sangji Caelum,573,15,10/13/2022,10/14/2022,42940
Signetics,"1,703",31,10/13/2022,10/14/2022,33170
Solueta,"3,260",170,10/13/2022,10/14/2022,154040
THE E&M,289,4,10/13/2022,10/14/2022,89230
TONYMOLY,"5,250",50,10/13/2022,10/14/2022,214420
TPC,"3,585",10,10/13/2022,10/14/2022,48770
TiumBio,"9,990",10,10/13/2022,10/14/2022,321550
VC,"6,050",120,10/13/2022,10/14/2022,365900
WOORIRO,"1,538",27,10/13/2022,10/14/2022,46970
Winhitech,"4,035",70,10/13/2022,10/14/2022,192390
Yuanta SPAC 7,-,-,10/13/2022,10/14/2022,367460
e-STARCO,839,11,10/13/2022,10/14/2022,15020
ABKO,"4,685",20,10/12/2022,10/13/2022,129890
GSMT,875,10,10/12/2022,10/13/2022,900070
HuM&C,"1,364",28,10/12/2022,10/13/2022,263920
INNORULES,"9,530",200,10/12/2022,10/13/2022,296640
KISHK17KOSPI200- P,-,-,10/12/2022,10/13/2022,57HK17
MIRAEHP66KOSPI200- P,-,-,10/12/2022,10/13/2022,52HP66
MIRAEHP67KOSPI200- P,-,-,10/12/2022,10/13/2022,52HP67
SOLCO,480,7,10/12/2022,10/13/2022,43100
Yangjisa,"20,050",250,10/12/2022,10/13/2022,30960
Yuanta SPAC 7,-,-,10/12/2022,10/13/2022,367460
iWIN PLUS,"2,360",5,10/12/2022,10/13/2022,123010
CAELUM,"3,120",10,10/11/2022,10/12/2022,258610
CAELUM,"3,120",10,10/11/2022,10/12/2022,258610
CBI,"3,065",705,10/11/2022,10/12/2022,13720
CODI-M,"5,670",80,10/11/2022,10/12/2022,224060
HWACHEON,"4,755",10,10/11/2022,10/12/2022,10660
KISHK17KOSPI200- P,-,-,10/11/2022,10/12/2022,57HK17
KISHL11SEC- C,-,-,10/11/2022,10/12/2022,57HL11
MIRAEHP67KOSPI200- P,-,-,10/11/2022,10/12/2022,52HP67
Ocean Stone,-,-,10/11/2022,10/12/2022,329020
GLOBON,"1,790",10,10/7/2022,10/11/2022,19660
KISHM15KOSPI200- C,-,-,10/7/2022,10/11/2022,57HM15
KISHM24KOSPI200- P,-,-,10/7/2022,10/11/2022,57HM24
KISHM52KOSPI200- C,-,-,10/7/2022,10/11/2022,57HM52
L&K BIOMED,"5,650",50,10/7/2022,10/11/2022,156100
L&K BIOMED,"5,650",50,10/7/2022,10/11/2022,156100
MIRAEHP87KOSPI200- C,-,-,10/7/2022,10/11/2022,52HP87
NEXTURNBIO,"8,300",480,10/7/2022,10/11/2022,89140
SR biotek,"4,955",10,10/7/2022,10/11/2022,270210
Sonid,"5,150",50,10/7/2022,10/11/2022,60230
Winpac,"1,908",19,10/7/2022,10/11/2022,97800
